Genes,Bc12,Ch40.2,Ch22.2,Ch22.1,Ch22,Ch22.3,Bc12.1,Bc24.1,Bc18.1,Ch40.3,Ch40.1,Bc18,Bc24,Ch40
AT4G16610,2.033137101916637,0.0,0.0,0.0,0.0,0.6550951867233539,1.948230223167981,1.1122479444125668,0.0,0.0,0.3820626503806187,0.0,1.199464234202838,0.0
AT1G72160,5.958967909685717,5.216498095746117,6.381304426476538,6.387847746491022,6.39464795736096,6.343484101831411,6.060460257284102,5.74495298783923,4.73578251426524,5.337455280276701,5.645115738703833,5.3488558008566125,5.905665822920122,5.748043502193897
AT3G44110,7.1329998051473895,8.596323565651568,7.66276862586779,8.017423749631831,7.957770112864082,7.652913643392073,7.074599395481711,8.37601039616836,7.649140067475974,8.591644884564262,8.21921828019364,7.813822762871482,8.339461254875618,8.28081080034329
AT1G68340,2.88143566756246,5.0016535886547855,3.707822999317232,4.176123753220548,4.116633907632186,4.016801243547215,2.930363422973542,4.013611169585422,3.039661347918708,5.503324047276236,4.744492537465951,3.3132103547403013,3.750496592734161,4.871529805884757
AT5G21090,7.241238472696368,9.074606463172536,9.584310380858955,9.383629443301029,9.353809839830824,9.567684727601897,7.264297834095684,8.809067904175587,7.701651941705017,9.047465943504683,9.258617471786543,7.913952666739227,8.787380072199213,9.276399140605688
AT3G54363,2.974903628497929,3.2005125890714003,3.0082339683593964,2.3368935516032603,3.4569117898466506,2.9156012997894925,3.72359665639538,2.9290207077532875,3.381689815667404,3.103836952380817,3.291286139668027,3.4231480272809978,2.195247719302683,2.862318363321971
AT2G42490,5.399404779715843,5.316851561824931,5.466211644326896,5.554999920415542,5.598924621371035,5.5094697969148765,5.203494625754646,5.8680316253709135,5.706595954931412,5.35282731592754,5.196158689269978,5.822927146058738,5.897568331942892,5.237025179725388
AT1G68090,0.0,0.0,0.0,0.1750161066663204,0.1773573001575961,0.0,0.2201824943744811,0.0,0.0,0.0,0.188891696044338,0.259443618031863,0.2623049892940057,0.0
AT5G16640,1.4350737723302012,0.8504488280110303,1.506739875664088,1.168841068445118,1.1049810394464457,1.5192484695104185,1.1590635800032232,0.5574158129740108,0.8545383253708508,0.9384761432611092,0.9888930769375628,1.2550725272397116,1.0780081803190908,1.2341822475130655
AT5G45350,7.783777175489065,8.728323901117744,7.343842139338265,8.198907084510186,8.150508935469908,7.358871149865133,7.885733535655462,7.15106396104423,7.650577551374194,8.72396083856027,8.567477656493505,7.164332604406616,7.414192507021872,8.680563110633447
AT4G24160,3.928421104812612,6.156623936646512,5.35295915025024,4.857639531202946,4.965970321082067,5.301651951402063,3.910915015353225,5.274664803559489,4.484027637758574,6.113499172173555,5.947721787171514,4.170181207860047,5.088128493847513,5.833932639096622
AT1G14980,5.456663871083516,6.995239827983964,6.9105194665095215,7.221223363828578,7.190102877147803,6.969448094185118,5.602738873419921,5.760739218408623,5.988372268056623,6.998650657446487,7.0850529857980655,6.607875117990295,5.950866794432191,6.952006598567553
AT3G46060,6.115654863500188,6.82599943769649,6.307452987890683,6.304465291305944,6.2881592612687705,6.246283846052665,5.954935150883307,6.671179007694272,6.220568875829216,6.798455995145617,6.642140403504205,6.232979347227084,6.6822334289438015,6.579092450891701
AT5G25060,4.213733614532443,4.442180514334709,4.776233736065466,4.842990879071543,4.670449301555828,4.727951854883019,4.247283725785104,4.855186513395371,4.23318339988421,4.440256660155618,4.634262558242083,4.183581394493537,4.785666615031045,4.594728953852459
AT5G07590,2.949751109551461,1.1957475911836182,1.9444221504213863,1.3402870947574836,1.577927570667769,2.052964823749577,3.0513618216630287,2.2770144001897346,1.494878973466316,0.7547824592093217,1.075699899199547,1.5286561564381975,2.7255398405709914,1.5080687917726636
AT4G25300,4.604896727853762,3.9170454605072895,4.1232863598500735,4.471144096544909,4.354645314338981,4.055163900334996,4.59057123063586,3.6830178990338593,4.733530259119053,3.915162364091216,3.6882765822149968,4.691258392640063,3.566807989538821,3.9862174553585854
AT2G23970,0.0,0.3232709494960514,0.0,0.0,0.0,0.0,0.0,0.1751324399710254,0.0,0.4607108889107753,0.0,0.0,0.0,0.6213952552822971
AT5G19500,5.722279386427005,2.502753261342232,3.251079737104061,2.864832764386031,2.735180765198349,3.354526942918903,5.755970530438261,2.950365252765447,4.96379548292712,2.2688970364914787,2.5358349225260137,4.90666808377608,3.2864778027073056,2.6667308946372086
AT1G08610,2.082348861153372,1.665651503219706,3.2338521159511955,2.876743068908125,2.972742335524688,3.4165522161597224,1.8014393654808445,2.1030450798067903,2.976655433074772,1.7553817312228386,2.114309315399141,3.35375969594704,2.5488678479484363,1.7348360550022437
AT1G33060,3.912807657549092,3.4188371632254966,3.951713113164166,3.893850320603658,3.8730249925851337,3.919660198710913,3.716859753819545,3.26053340301989,3.865615567257125,3.223403344659839,3.5111179713040137,3.988198530411059,3.2680539203965155,3.411310219578949
AT5G05987,3.021684768814227,3.4648219592226948,3.728534957701072,3.592037310324348,3.5351928512985378,3.676806060786154,2.6999801012906173,3.696991641242652,2.898977671203048,3.449399880507261,3.4588321271492397,2.905214739049691,3.83768979587772,3.3979535098718694
AT2G01590,7.430226337588515,0.5156921534443424,2.626041665774479,1.1859316973860432,1.8425605754548964,2.4246554178543267,7.511593703136308,3.602953989232479,6.665865732666248,1.0515107461642157,1.2527600962475447,5.761256213461286,3.4692771479677558,0.9418615464883676
AT1G68700,0.9635692340531952,0.490714964179613,1.7819585273516318,1.380199098514319,1.943061107640958,1.7956411407195856,1.1895436259239878,1.6238372899083424,1.152617996087253,0.4901337868670904,1.4534653343375947,1.504126571178575,1.023326932502779,0.9018088745371824
AT3G15780,5.213859142023404,2.966412466928972,4.192696074166822,3.779814983165525,3.837562524753322,4.225825382654816,5.206048905881587,3.102467300876235,4.895842250924955,2.964653961403794,3.848634105226997,5.313396934605894,3.108419692293962,3.311522541918493
AT2G21710,2.908298256112098,1.325952914749914,2.542005467197579,2.355339496217874,2.289155560282772,2.694330558372689,2.869245977472886,1.5984663036439004,1.727263768226221,1.2828657157496444,1.7598787751231666,1.9332879567002133,1.932315390576448,1.2063001063705885
AT1G52370,4.037127771930027,3.978656144520356,4.435224844161948,4.415706446439265,4.537267741295574,4.529245885331024,3.982178236978047,4.641236993179733,4.381806582080804,3.95733629575828,3.97355884348838,4.403193658252794,4.8177647838948605,4.245781605149978
AT5G02650,2.716993043599978,1.9966407866738536,2.9651640891902784,3.009805036234968,2.8996477008801804,2.871022064478137,2.769412057385579,1.6722293748109256,2.3367396744239723,1.90949939611384,2.569574091739512,2.530998453334413,2.3011574841317284,2.305941887995642
AT1G10460,0.272321640660384,0.3400012213698722,0.3410078104955287,0.0,0.0,0.0,1.005898602795361,0.9678856515929104,0.3419304872235651,0.0,0.0,0.6801873160926611,1.4652460029256993,0.3615680663941575
AT1G13480,0.1476278174636091,5.767618239619254,2.546002658528381,3.240796567529378,3.7341004768137567,3.0013319116508947,0.0,2.9633932474586397,0.6367659494521662,5.694567551597489,6.178387917417041,0.0,2.6483407093297675,6.082550847318236
AT2G38630,3.805445612721205,2.9307864667178496,3.6317263449526775,3.5303073754351324,3.5804951237270948,3.679302138225428,3.813176863381717,3.02124481810395,3.1645201732352364,2.6418351567195493,2.8995318322835084,2.8167111190499527,2.9952558891525047,2.950778217346644
AT1G72190,4.174072067830588,2.5959132347697205,3.673618851831838,3.65476255411653,3.3042448650218903,3.6097776645392368,4.230160593680655,2.852585415306218,3.285338371999426,2.537572880722412,2.922073202936584,3.455502133098856,2.8184834430603787,2.752844197283045
AT1G50350,0.0,0.0,1.0761269383283532,0.7895218518547705,1.0760714021493647,1.320589205530787,0.5515395392542775,0.0,0.4547854009365656,1.305019440331981,0.4803315117988754,1.0791644093040629,1.088301051848765,0.8393902882570328
AT5G23040,7.353677272717759,5.916414112572512,6.6121569053537455,6.558180024853359,6.502761215245922,6.497094601289331,7.367764696293734,6.505627527661222,7.307193512815214,5.790301450374511,6.074605095625404,7.329887140397177,6.542617591973308,6.042837711272421
AT1G14520,4.8476570293545365,2.573687662574499,4.170535316949763,4.318002420544867,4.161560415575403,4.197555524504534,4.380940691002536,2.2769060384656377,4.498318931043093,2.674923945944193,3.266165292210367,4.30702565555904,2.107845158047979,3.299785123314622
AT3G29631,4.4320319618218535,0.0,2.255358726875735,2.239199323036658,1.3275157540628406,3.235043933653362,4.061691526280999,2.033216220244349,5.979348992452672,0.0,0.0,5.42845255430014,2.2736276522408034,0.8530998780976218
AT1G17820,3.450581244961851,4.14431262631124,4.381842817047411,4.373071531355183,4.505389774093383,4.307559183600929,3.6583416297326985,3.882540339579694,3.895176921256974,4.159166881915743,4.252867961961541,3.998625728492541,3.935144574999873,4.336895524394477
AT2G34510,4.52657805299595,2.7599245226591664,3.777948692480404,2.8940006033742702,2.832945107637836,3.716567469965652,4.3904573261741415,3.4893918225584883,3.343367940190993,2.625061801840648,2.6965116920249788,3.0214117563424527,3.5637875564331694,2.596885678906027
AT5G49980,6.660556941863617,4.869226739167939,6.20764703973486,6.055947031944435,6.097041633667281,6.283540185184997,6.767759767556899,6.205983737390916,5.92980973862831,4.926957596530308,5.274269046400416,5.93509627066346,6.398375621993386,5.368290069453406
AT3G14230,6.588789857373726,7.615732925981326,7.52609065596783,7.948569777670719,7.92244013340548,7.474549232250675,6.638452091573655,7.325646585605201,7.809987065280289,7.634801791512545,7.383753447637563,8.374135326306128,7.295397154080873,7.390356379726786
AT1G09740,3.6781009126193625,6.58835837629254,5.6992227686201815,5.944037685267181,5.98679134124133,5.737634065757324,3.89004207809128,5.546739694395016,4.856442106425986,6.611522990813953,6.367733730581569,5.2513905703246255,5.681991474340109,6.430861986558569
AT1G05840,4.153701667455835,4.487789484708485,4.857582793035269,4.998910730792255,5.120527835084718,5.04676853028927,4.054292470630545,4.59650367999817,4.588196662773219,4.561541418511577,4.757167736050784,4.709664231020836,4.82366520796696,4.834689400731287
AT4G29810,5.766179456057101,6.274114958672217,6.451516469863627,6.423865773535474,6.449931803317571,6.24346617586033,5.710258333909619,6.727785012129696,5.723908577121746,6.23153928574259,6.4866590468214325,6.040259771952858,6.666606903156753,6.469628854911085
AT5G42820,6.1819373945778695,5.761371402111185,6.927877249835807,6.902717564071564,6.699664014223096,6.971028209229389,6.212046137881025,6.656823993758067,6.326334832359577,5.858960548388668,6.387668951672397,6.636390625799008,6.923829672363598,6.35181767861978
AT4G33540,4.777451233582919,5.198906091173322,5.33861563401195,5.314203044164964,5.428974353645208,5.401197531592123,4.821047596709788,6.902424414294153,5.096203941303546,5.380065458135693,5.28789365540723,5.244150284461119,6.500096944954196,5.259070022804356
AT4G10910,0.0,1.1818362022360034,2.7949488199530537,2.2524188831976204,1.4313751356074014,2.2838981140283816,0.8497108545030696,0.2836985718077701,1.4341978447857942,0.0,1.493030426330998,0.0,0.8970540388490196,2.209689897697141
AT3G09870,0.0,1.0117865174710403,2.724392519434069,2.328166958939775,2.0211712159167163,3.5670121467077385,0.0,0.3347458655579253,0.0,1.33484286652743,1.398188573698487,0.0,0.3323424543736816,1.668407586090157
AT1G13370,0.9338301329155672,0.6619894448137276,0.6637532212954165,0.6562379496914377,0.3696930744601649,0.3740924812032999,1.0734457433654667,0.6766520119516257,1.1189896087541091,0.3681814716610596,0.0,0.2868253228451231,0.1996301862338358,0.6995794127916708
AT1G72060,2.925870614746534,7.373882586861807,7.954929275439805,8.765656885384931,8.75303645148431,7.890619240375262,3.1455975677119787,5.50469535218475,4.754198654937617,7.273581037970845,7.85605446132868,4.687153486846384,5.44382652808183,7.960057783579055
AT1G70140,2.154718609254453,6.113560919560299,4.551726265343733,4.735110076303508,4.631171517502724,4.565612786644751,2.2398908821811325,4.018580567533856,2.425185113434186,6.277982870726931,5.703201903421728,3.0113817305226727,3.606741777177659,5.585623144590032
AT2G27160,0.0,0.6728388624908429,0.3763916221643374,0.3717163117023738,0.6745858618519183,0.6818474165993452,0.0,0.0,0.0,0.3748318601948091,0.0,0.2921511187063966,0.0,0.0
AT3G23540,3.5970979918449784,4.534153330632023,4.33030461999862,4.486875714016776,4.372164856615464,4.302432344956629,3.523619233298063,4.350467408142087,4.133763365627929,4.599406526546939,4.5372338476993255,3.8067455803111545,4.209002363665461,4.3418720850994
AT4G37460,4.781227501848384,4.326269044094297,4.796663439805493,4.731729864251292,4.72129496492412,4.8230704448867785,4.717596127449897,4.990028725052623,5.111895671161996,4.242510183821424,4.515949954798602,5.0914426475676695,5.037364724971096,4.476574279677994
AT1G10360,7.124508606263542,2.088053441875922,3.726238515754385,2.542226908071173,2.55911643073473,3.7080007173754574,7.276071490437812,3.942103689675924,6.573601585705702,1.5598924979427125,2.718503804527214,5.7301648737727335,4.169131254710385,2.962688397190298
AT5G66320,5.214308064714642,5.987694399972219,6.309795747715122,6.055834898622026,6.148488462684528,6.211949525358681,4.83406119005388,6.481274909691808,5.334976416302918,5.912152224294842,6.143941290250452,5.521128144013095,6.59262548585305,5.914809763004734
AT3G25990,1.1177072594118982,2.7851943457245434,3.4649982090228626,3.331739041523945,3.151091524456098,3.622796478580232,1.2747103336559735,1.865475641528932,0.8099287523902826,2.702970116430761,3.45097573703986,1.4309113956629371,1.894525454259749,3.670138564598312
AT5G02450,6.59159296209808,6.6599654016772485,7.295058855470555,7.03978995224322,7.060001686688558,7.2961598680728335,6.603606899059667,6.883726937986927,6.899292923012302,6.512162322989234,6.983734830582203,7.08729149185077,7.033662755979826,6.871057603203606
AT4G27595,2.7722947961053883,0.8532149066761983,2.264012394489848,1.7456745715594233,1.475145419031756,2.1114678387704653,2.810926434767704,1.8688894511985172,1.5989158895212194,0.6817160676635602,1.378949428266558,1.560653262613199,2.1280340620259723,1.2787120080676786
AT4G14220,4.340685874923963,5.962689122553458,5.766429000346186,5.748408083038958,5.782818529814639,5.842266433993869,4.426898186478408,6.005170774174181,5.108833174164997,5.90929534635665,5.898285628291076,5.101961912537177,6.002680296266687,6.018946614732795
AT3G07660,3.7746314849666174,3.809772602461348,4.677748893939332,4.566598242973199,4.55705745513793,4.674878717713647,3.750546679106274,4.919234588420446,4.160323557160996,3.8863872021508414,4.022604904426781,4.361063314357847,5.006424611838851,4.008128778523573
AT3G57600,1.4813139491473273,1.029982498844359,1.0324276871016167,1.4055424133126786,1.41825411786683,1.7359220565958886,1.0385280738824707,2.458876001528413,1.3033989883950143,0.8737621360412953,0.2911149066631986,1.1760583262667448,2.137310429449112,0.2908364179902316
AT1G29400,6.807217557841246,7.0788901842299365,7.149481902265187,7.34861761225575,7.328690020842277,7.169138861723942,6.857343530841441,6.961069809191423,6.512785906057315,7.090298356616853,7.103528049347914,6.713265434563217,6.983850970377485,7.081142071516627
AT3G10800,4.462173376621559,6.49462961420598,5.712737198901707,5.829490751481907,5.839100008739624,5.772085499569192,4.427396081894635,5.851221125938375,4.781729178464696,6.54707682060166,6.32702436554976,4.889124903393046,5.752367482097834,6.280243811488786
AT1G64195,0.4874631621860951,2.3543787993334906,0.0,0.0,0.0,0.6067824011985372,0.0,0.6121086766174322,0.6016915921159214,2.0289209983260608,1.6811114892734238,0.0,0.0,2.1065584571239007
AT4G28640,3.840983870519403,2.6049942343206505,3.96945201819292,3.682452639987752,3.6894080603256167,3.9376591181559184,3.938377651698394,2.984089584729039,3.025293132789891,2.2332209603595814,3.028361085790249,3.1573541343898355,3.2687872917032497,2.8106776602270376
AT3G07210,2.004385049650203,1.4003601247518664,1.7593398354754448,1.6362328473517354,2.128379197588013,1.9389596703738012,2.1778777092472525,2.803728343856842,1.896351776573454,0.9264255733592518,1.2137300841843095,2.056207672749933,3.126205609222545,1.099121562916472
AT1G73390,4.548063084625447,4.015479599138928,3.876700815317431,3.879755455507859,3.673243241044629,3.986585825182805,4.6956533796915725,3.9340064962083936,5.125160292672046,4.259104023044985,3.723410225721208,5.28632017339317,3.966385865405994,3.761263795778152
AT1G62914,3.2828195610591457,2.427802256915806,3.241983655017637,3.045860629944729,2.9657301277772863,3.547257450538594,3.2610017019767814,2.5036473121320206,2.820055543589352,1.7680939145490395,2.4808973785010613,2.9296723364626347,2.693994852245305,2.7800423457329684
AT5G54910,2.4348988192070857,3.0110591910997933,3.7316760314682487,3.623258634001261,3.655127278649708,3.792327653552505,2.401855492480243,2.5503830905587,3.2538898729328958,2.572298250058563,3.0047243020336603,3.602104555360916,2.785117338234412,2.947414115893575
AT4G28340,0.3595876622539481,3.276537707179924,2.09413018652459,1.810344102084653,1.965756692633693,1.3060986560823904,0.2974192244842023,0.9488740511958812,1.0657155454949532,2.837340463545865,2.926788220977524,0.864492322639075,0.6357378669709168,2.5957191445961296
AT3G55677,0.0,0.4318978930094309,0.0,0.4278567621168302,1.263374845275721,0.0,0.0,0.0,0.0,0.7630197752578263,1.3206310596724389,0.0,0.0,0.8057758992520965
AT5G07990,7.072205846073861,2.03014396828817,2.3713523935515024,2.2511637892207585,1.8729054340293263,2.502831626749531,4.694848778323195,2.534056018582161,1.3311106788770726,2.283356475987026,2.132962180132433,1.3927663596105948,2.4966574724320267,2.407385494596528
AT1G45474,8.855966300913147,4.857063765116074,5.585109123757454,5.083149997205401,5.041000999114669,5.250531014246984,8.850818062823175,5.431337593236523,8.220951978775481,4.773245683253601,4.881498477579069,7.901475272869928,5.6759926983130775,4.8460453113361135
AT1G47530,6.457136890468009,6.280683399962901,6.038416466221923,5.915270497242939,5.923194527762051,5.889160297112486,6.3717304534542265,6.474001685600138,6.840211835453693,6.258281705578487,6.165427771545334,6.719886044742646,6.55195332499158,6.157629928912682
AT5G61010,4.7832886824429615,7.94066933962795,7.737064649856149,7.4803272238563006,7.515693749660932,7.741413547581719,4.857404246359934,6.93725322160857,6.490477633323476,7.963952890902313,8.082114204486905,6.642329191723436,6.767890193341724,8.00959317309205
AT4G27230,5.9182390514783,5.069321482503778,5.868168682444237,5.832033298836127,5.841263229034998,6.076025747536077,5.593671553547268,5.2933323880988485,5.369166852822055,4.891294839935638,5.609538940946927,5.992326803060295,5.306088999288941,5.552644630252503
AT2G22190,4.474186242065552,0.5562785549462159,2.2960605150808737,1.6449970934006128,1.7192160739744264,2.120565340371881,4.470062782555833,1.898594009745868,3.281753272180675,0.4174679634632923,0.4441773483726997,3.2293363098070635,1.7935805013450312,0.7209640243442582
AT3G19440,1.2184416801515008,1.6508932959131173,2.463866823003128,2.1477060963957406,1.98612229612878,2.15444702059129,1.4470813095568051,1.6256983474837927,2.3250264630227577,1.3068416728454226,1.6497883693134718,2.845835137166252,2.095254661297547,1.7197581096705727
AT3G21670,7.045963844924734,3.888952234693282,3.595558009406445,2.83781768175132,2.671424113096581,3.413753528317641,7.099629308371546,4.235451090132589,7.351504079284101,3.764288337131313,3.905696355793092,6.655420657385678,3.902262800447621,3.724065751933993
AT5G14275,4.247297434494966,4.435258172384149,5.378851673511612,5.490663281282656,5.535558670948764,5.3697624753492725,3.6486136867629817,4.693638556292654,3.942648817181559,4.323411348715794,4.904470949772184,2.5352514151413623,4.539185272927835,4.582869414189264
AT4G23910,3.488267267762372,3.9374985000255935,4.171881885721828,4.127352330992281,4.475080838308,4.190075709931992,3.425488745864053,3.63684164538403,3.580911009327921,4.007096218199891,3.987701030013585,3.534176220614033,3.540181721193972,3.9786588067533137
AT1G80490,3.8302431217634414,3.219093240397648,3.6095656780947913,3.4663475487700683,3.339254157282239,3.619523590128612,3.8970768166513055,4.785513399677827,3.402448308077954,3.1919235820304817,2.9162719629432265,3.4765243212961634,4.885103903018235,2.8606903014119034
AT1G07390,1.9069472288644187,1.9287784213436256,3.0233942071932893,3.6832563650888814,3.666032452152584,3.230026030360693,1.9628927644607304,1.7776733143395391,2.8453640395824245,2.151260027727618,2.387333865475474,2.9867188583859794,2.0411250361472595,2.516653083015352
AT4G23530,4.187923406661728,3.865098792531227,4.281595119312891,4.161040401723093,4.237382568555929,4.353211413290681,3.882464645624172,5.093658292633598,4.738818585743805,3.6620101207388087,4.111271825126063,5.013996802829333,5.113691017368356,4.135738682955731
AT4G31073,1.3437674691116608,1.720516857941822,2.721028334991566,1.709610647471102,1.985867902211915,2.585368619057617,1.1661197852002296,0.7433651543082773,0.4114533622956162,0.9872703114214612,1.9315491991156295,0.8017997066743352,1.3245110618885678,1.6363367982135353
AT3G53810,3.2145955195243765,6.182040472093832,4.762822880495392,4.894280272070725,4.880766704228538,4.591661822947111,3.27776502920436,6.00521856212323,4.371056244476736,6.254500400152091,5.849403050594376,4.282714594114832,5.678705097420199,5.945463374260236
AT4G35860,5.298149809590437,5.741057687894346,5.0750843818387255,5.348259083068184,5.343153412618574,4.947895508687587,5.246033007329648,5.614033598684639,4.894619198795104,5.689222668932054,5.691487811537852,5.045585929631265,5.501393803175327,5.439745659339779
AT3G48510,0.546532286220513,0.0,0.0,0.0,0.0,0.0,0.3200179465027046,0.5893848161095714,0.0,0.0,0.0,0.0,0.1376474935409253,0.2755772693435769
AT3G28760,3.559144744524126,0.6400167206179701,1.765904417944525,1.4097609519045946,1.4649348503367163,1.878310680900779,3.643704471891085,2.30303447175424,2.479106023000257,0.639294477057756,0.67719938058914,2.5412654707018447,2.623811262064488,1.0781412010842129
AT3G01610,3.068755625192234,3.2791281943691697,3.64182783553814,3.576146813272903,3.5401460102473963,3.659550081890746,3.2518585286840884,3.462489085342531,3.4349312787613218,3.247437293489377,3.5323208696223647,3.5957292265703478,3.5798239360739195,3.462783992928052
AT3G26600,4.494537399313822,5.446419116022627,5.6156191745589865,5.702533537317328,5.730224205450006,5.577840553032231,4.470529738555735,5.824689941868645,4.958782761678674,5.438212007668605,5.554961820575055,5.153981967575725,5.891070031665992,5.744596239177557
AT2G26200,2.85031446090662,2.970774305611781,3.767075456878832,3.880708010332554,3.729055329013446,3.806176456614214,2.796220937385048,3.077742754141069,2.364611861380637,2.8634601938609,2.891556779154832,2.251427173322033,3.2612263442076177,3.1132990810433587
AT1G13320,4.702718304092488,4.553371386979775,4.927020193667273,5.0430296917912925,4.95602037974814,4.904338348063094,4.687131544603277,5.133176180119995,4.730154363041706,4.536766166140009,4.682525144194705,4.737334645999349,5.169259545721318,4.61362265725374
AT5G58310,8.45565950696072,0.4798143121096064,0.841370630909317,0.6648899104327993,0.6724436339108778,0.4866576412080003,8.525421656809252,0.6855143839893427,6.698266152277257,0.0,0.509255085686843,5.736498237452043,1.0040648674577224,0.5088017840917102
AT2G32590,0.0998988963635757,0.0,0.4028094222763934,0.2949186157333586,0.1269941322114377,0.5055523660532457,0.1953195712550463,1.3130468022421955,0.3526540401137639,0.297455068485372,0.373178947790979,0.501579787941403,1.5444249016373772,0.1352685989445921
AT2G25970,5.205894764655817,5.236216623794164,5.819003335278577,5.765341387085346,5.782907369413582,5.77740957883181,5.0820007690593885,5.839412808894553,5.410437825896223,5.270926618586597,5.354448035698948,5.5093903419733765,6.016690657171473,5.378949871098095
AT1G10130,2.9455129942616627,3.084270925768155,3.752519133739629,3.721443696769894,3.742016660484344,3.724669724698927,2.9340672324473904,3.5844735237024152,2.975457338700012,3.043666150783161,3.391428947537207,3.1499943685237217,3.721933421762874,3.307028380876156
AT5G39190,0.0,5.551980935398452,5.848738702217245,5.480467161888095,5.471445181220582,5.602815847602412,0.8872828947690016,3.6971136478082127,1.088832485505685,5.41282810132562,5.24814405349418,1.1273122312590909,3.5096470181610933,5.564630913697841
AT2G43350,4.946365547660672,5.607842508046769,6.332223780632653,6.210604529218188,6.179774056127743,6.421789173990196,4.836725702023834,5.697503054580453,4.795928000388244,5.489978674239149,5.846491107975331,5.24683704746949,5.5295656781543645,5.942854351142148
AT1G76955,6.825494726358908,4.142926548544267,4.744116477632017,4.823739377049235,4.867200604637283,5.329795438458264,6.741185662479388,3.017256942015762,4.798880285559635,3.633703646225218,4.351440798656588,4.980914795313027,2.917195323786865,4.672211430830031
AT2G42940,3.124954065319737,2.865431490732222,4.0871572697732415,3.1693758000874253,3.6426473081115143,3.5239528844552392,3.2507869868387838,2.230391650474577,2.7332790048096323,2.455445588023676,2.4796021372301205,3.052259542515968,3.1901611198906505,2.8107681261546693
AT1G09430,4.640078332739893,6.587260240803688,6.219519558774233,6.535533524700435,6.511766005907202,6.109431069128556,4.553893760847867,7.048731480388227,5.564116538163932,6.534880324334074,6.536958341612049,5.934551819782898,7.036149243938972,6.476185701148433
AT5G14560,4.222954147391579,3.777943207624767,4.87553464440072,4.54624030850115,4.875432599116616,4.962215470062964,4.304674818444014,5.164089102683361,2.7416257007596303,3.009955407751791,3.537560839356109,1.6485351619721849,4.89782523508661,2.470732611615968
AT3G05760,4.525731489049346,4.207159294952783,4.889582029998865,4.626179145625229,4.711876440110669,4.808002818429135,4.615651295093307,4.650215779159179,4.553108525054207,3.901009307459103,4.5313959697482815,4.551656261455456,4.528598213582762,4.553847097817432
AT3G18410,6.544753274690661,7.00886586607903,7.39677823032049,7.203581228207766,7.314243385568069,7.498951507557403,6.405087481256855,6.399228486309771,6.412292657808947,6.992865492029614,7.393371202073323,6.753306510022193,6.559979960130857,7.3184576375617585
AT1G79260,3.177956500065464,2.69248531381064,3.605934286984349,3.6601447789107993,3.36138526217063,3.957107461666576,3.3833031741343462,2.8172013089301133,2.746439562858764,2.867127204193717,3.291845423442285,3.1855219559357058,3.468621507027971,2.9555350175572173
AT3G06455,2.9718896007546447,2.6310740462294704,2.916935863759704,3.3155701320145643,3.052495990962462,3.217316745208778,2.435826147922976,3.53628627382534,2.3736157563564,2.8823209788904385,3.286616862744268,2.7482380391382826,3.516140826902158,2.1178653655608377
AT3G16810,2.074270496748845,2.783810255850263,3.726550455217306,3.918170018941666,3.776514088863844,3.803398065638691,2.27973860102311,2.904070732499043,3.8716918798181537,3.048597409024492,3.0076648630578866,4.15363754172354,3.146986217801464,2.9050655363052216
AT3G07273,5.039751971498035,5.618923162024747,6.238438747156443,6.202514456973694,6.037220398836988,5.94411317433112,4.771486396480395,5.162030037544544,4.584559149956912,5.817871280729014,5.367041856378496,5.073556023005947,5.6581526230112935,5.740694516131257
AT2G01470,5.006198329248509,5.463321395928217,5.639137856415157,5.778128817829409,5.659346774656534,5.682803732907917,4.913760932660695,5.465639449041342,4.939713778268903,5.509168140496326,5.620345476449336,5.248341089333603,5.398047939447318,5.545618617861926
AT3G01990,2.72680074143757,6.95488698661379,4.160819479797532,5.318426878528898,5.188561800102368,4.172139329885122,2.1793246329061557,3.203887178387357,2.5902044353001004,6.905903420735209,6.15078568911977,2.27319409816398,3.08040930529303,6.085238556825686
AT3G56340,6.3666899291032175,6.453696416642574,7.11708998365698,6.902125045827314,6.904172411332475,7.077230479313827,6.273165698259193,7.244798346426878,7.093144380079871,6.448936125207041,6.852805987808517,7.247707982103211,7.491788402839197,6.927928593936183
AT1G32180,0.0,0.2218993837931063,0.0,0.0770015555215696,0.0780671421427087,0.3581377839924333,0.0,0.1556486141435311,0.0,0.221612048831096,0.561389237346283,0.0591785861997042,0.0792972545754669,0.5016059590502255
AT1G79500,2.791225622085498,0.1014401594954818,2.2631768575607185,2.009477952138782,1.7392354587506564,2.2108047036720877,2.7165420376569,2.709308507008512,1.6100519034328185,0.5937791534789293,1.4011873961953027,1.5490284634469007,2.97626016021447,1.118385911222693
AT1G59620,5.070267884139905,4.3256817046326335,5.282822241485256,5.080339601951446,5.125170405252985,5.325892647879556,4.948984197901171,4.917313269772,4.701663315981071,4.211773506006241,4.653547619520493,4.681958511464475,4.948055366664061,4.626059771972044
AT3G55340,2.5769963032675363,2.7464004620216174,3.5223613498210127,3.354566313560512,3.428069737926436,3.6379794268131977,2.220766272851988,2.8312501279138917,3.210384206856131,2.709687487092326,2.724383563054511,3.599303615420573,2.918331872794531,2.7418016321846395
